fecha,gen_hidraulica,gen_no_termica,gen_termica,generacion
2013-06-20,144609329.69,2774395.1,29419514.51,176803239.3
2013-06-21,137803848.35999998,2783116.53,37719022.72,178305987.61
2013-06-22,129433674.61,2758684.88,36310013.13,168502372.62
2013-06-23,111551888.85,2758404.67,35223173.29,149533466.81
2013-06-24,125295929.45,2848482.11,42998286.85,171142698.41
2013-06-25,120252421.36,3629631.6399999997,51122442.83,175004495.83
2013-06-26,122576215.0,2583832.95,52738887.54,177898935.49
2013-06-27,115801499.58,2743717.18,60227826.85,178773043.60999998
2013-06-28,108679527.92,2657550.45,61728518.339999996,173065596.71
2013-06-29,108087886.1,2648854.06,50770555.45,161507295.61
2013-06-30,105597653.87,2696122.0,34815549.32,143109325.19
2013-07-01,107742249.03,2728248.37,33954544.54,144425041.94
2013-07-02,119052791.67,2697959.83,46809078.11,168559829.61
2013-07-03,118379551.87,2729719.72,55676627.72,176785899.31
2013-07-04,123861573.44,2620939.64,52823180.25,179305693.32999998
2013-07-05,122919983.84,2789673.87,52055304.6,177764962.31
2013-07-06,111720665.09,2728208.35,53941524.64,168390398.08
2013-07-07,90661220.3,2539424.59,56877412.01,150078056.9
2013-07-08,121742702.38,2761525.57,52959426.54,177463654.49
2013-07-09,121218201.34,2816707.87,53213285.47,177248194.68
2013-07-10,110760266.21000001,2759815.4,60759497.839999996,174279579.45
2013-07-11,107202668.69,2706866.42,63765755.730000004,173675290.84
2013-07-12,112499042.02,2756731.02,60899052.81,176154825.85
2013-07-13,103860552.72,2790918.7600000002,60285013.89,166936485.37
2013-07-14,88144700.8,2728622.03,59941574.87,150814897.7
2013-07-15,114378004.28999999,2624629.59,60333402.82,177336036.7
2013-07-16,119044672.57,2693536.2600000002,58376997.22,180115206.05
2013-07-17,121512292.81,3058212.32,55951586.5,180522091.63
2013-07-18,124760579.9,3562761.9899999998,53410173.769999996,181733515.66
2013-07-19,127824422.57000001,3518767.56,46728041.95,178071232.08
2013-07-20,107710413.5,3501602.23,44824641.15,156036656.88
2013-07-21,101706153.89,3358200.52,44241691.38,149306045.79
2013-07-22,126665887.39,3334066.7199999997,47605127.47,177605081.58
2013-07-23,130831938.87,3057905.49,46466489.74,180356334.1
2013-07-24,129820041.99,3338889.75,48905332.21,182064263.95
2013-07-25,126171610.39999999,3354393.1,53977262.35,183503265.85
2013-07-26,118250237.9,3136328.0300000003,58195680.07,179582246.0
2013-07-27,111394876.56,3192113.64,52922034.33,167509024.53
2013-07-28,98263649.01,3200255.12,50999139.12,152463043.25
2013-07-29,114138736.33,3141345.15,58135158.8,175415240.28
2013-07-30,118605144.11,3112522.91,56706002.77,178423669.79
2013-07-31,117909324.85,3119814.4,57798919.43,178828058.68
2013-08-01,116360418.85,3027225.09,58019147.75,177406791.69
2013-08-02,117793213.74,3160575.55,56968058.22,177921847.51
2013-08-03,104176675.11,3134939.89,59903970.019999996,167215585.02
2013-08-04,92641561.17999999,2856269.2600000002,55870074.19,151367904.63
2013-08-05,119981712.19,2783942.83,55778359.23,178544014.25
2013-08-06,121766254.32,2671838.89,56564508.46,181002601.67
2013-08-07,110430501.52,2643601.22,47916970.34,160991073.08
2013-08-08,114651647.9,2671842.98,59100373.53,176423864.41
2013-08-09,119629879.53,2582595.4,55198402.91,177410877.84
2013-08-10,104816564.52,2672688.39,56799384.79,164288637.70000002
2013-08-11,91945600.38,2692344.94,51436472.26,146074417.58
2013-08-12,112602907.64,3430859.37,53053775.62,169087542.63
2013-08-13,117053679.53,2123282.43,54916950.28,174093912.24
2013-08-14,127505262.95,2558916.45,47717070.69,177781250.09
2013-08-15,132170913.99,2727659.41,45187772.08,180086345.48
2013-08-16,139018092.76,2885075.34,37220192.8,179123360.9
2013-08-17,131398678.9,3090306.99,31420214.45,165909200.34
2013-08-18,109978204.03,3185956.5300000003,32871842.53,146036003.09
2013-08-19,114955241.54,3041904.84,34143759.25,152140905.63
2013-08-20,126263831.25,3032280.11,46270563.5,175566674.86
2013-08-21,130298699.66,3073121.88,44011025.63,177382847.17000002
2013-08-22,139145770.93,3154259.01,35980842.89,178280872.82999998
2013-08-23,138023951.18,2856252.58,36472207.77,177352411.53
2013-08-24,127001158.74,2258307.54,35553750.28,164813216.56
2013-08-25,124736947.52,2254929.82,22894971.89,149886849.23
2013-08-26,133700995.24000001,2169330.24,35968520.910000004,171838846.39000002
2013-08-27,126171085.46000001,2088577.72,42191585.27,170451248.45
2013-08-28,133054396.14,2100342.24,37934636.44,173089374.82
2013-08-29,138082906.7,1958094.25,31790971.480000004,171831972.43
2013-08-30,140108695.91,2074407.0999999999,27991136.21,170174239.22
2013-08-31,130956938.17999999,2142153.7,29559088.669999998,162658180.55
2013-09-01,109562317.65,2184463.27,32760490.05,144507270.97
2013-09-02,134667733.35,2071907.92,34524124.97,171263766.24
2013-09-03,130243312.08000001,2112057.43,40629707.71,172985077.22
2013-09-04,136584221.19,2115678.17,36581335.22,175281234.58
2013-09-05,140692690.57,2100438.8200000003,34166589.85,176959719.24
2013-09-06,141100411.64000002,2094256.68,32556111.009999998,175750779.33
2013-09-07,133219895.83,2077690.66,32127741.93,167425328.42000002
2013-09-08,117641666.60000001,2113167.87,29114924.740000002,148869759.21
2013-09-09,138611302.92,2032411.42,34054594.18,174698308.52
2013-09-10,139872247.9,1989286.22,35370796.04,177232330.16
2013-09-11,142347868.98000002,2064331.47,29997745.9,174409946.35
2013-09-12,139932170.28,2005862.3,34351747.46,176289780.04
2013-09-13,141160072.4,2077691.61,34697247.42,177935011.43
2013-09-14,132833243.21,2066015.84,31922625.76,166821884.81
2013-09-15,119948658.78,2173442.73,29327526.59,151449628.1
2013-09-16,144168581.4,1924093.47,31640787.2,177733462.07
2013-09-17,139280848.48,2238737.07,38396725.26,179916310.81
2013-09-18,126094747.63,2144072.18,49224679.7,177463499.51
2013-09-19,125574848.05,2028499.04,46546051.199999996,174149398.29000002
2013-09-20,138590060.28,2064128.8399999999,39819719.88,180473909.0
2013-09-21,126500034.34,2058261.45,41207767.55,169766063.34
2013-09-22,118897764.38,2152504.5100000002,32082733.56,153133002.45
2013-09-23,145712966.74,2079187.6700000002,33015046.25,180807200.66
2013-09-24,133189884.88,2148026.38,47817744.37,183155655.63
2013-09-25,131710924.05,2182034.04,50427786.87,184320744.96
2013-09-26,126900124.42,2041696.8,50438863.19,179380684.41
2013-09-27,127385009.76,1860085.69,49663649.46,178908744.91
2013-09-28,114282042.75999999,2015178.11,47938596.480000004,164235817.35
2013-09-29,104778444.3,1975438.56,39766965.57,146520848.43
2013-09-30,124841542.66,2010402.25,42929406.5,169781351.41
2013-10-01,127155050.5,2149128.07,43389036.82,172693215.39000002
2013-10-02,142336879.94,2477303.56,31712433.16,176526616.66
2013-10-03,134903844.95,3489280.67,41414334.839999996,179807460.46
2013-10-04,120031298.79,2557901.17,50862942.07,173452142.03
2013-10-05,115663462.83,2517260.9699999997,46737887.339999996,164918611.14
2013-10-06,107871078.27,2359709.16,39978672.38,150209459.81
2013-10-07,133118170.32,2372600.65,38677702.57,174168473.54
2013-10-08,130744253.58,1964606.53,43612375.120000005,176321235.23
2013-10-09,131027065.98,2258317.38,45447452.83,178732836.19
2013-10-10,136297248.68,2181268.19,41748703.41,180227220.28
2013-10-11,131047790.28,2228813.79,44382007.730000004,177658611.8
2013-10-12,127013692.26,2144836.15,38319616.19,167478144.6
2013-10-13,112626305.7,2157460.95,32392949.09,147176715.73999998
2013-10-14,114511864.88,2154753.45,33307603.95,149974222.28
2013-10-15,130861102.48,2408174.11,39300401.83,172569678.42
2013-10-16,125869897.92,1932888.05,43070988.04,170873774.01
2013-10-17,125063365.39,1945930.64,44103579.06,171112875.09
2013-10-18,131553319.06,2018090.13,42724530.78,176295939.97
2013-10-19,124958418.92999999,2135723.56,40460942.949999996,167555085.44
2013-10-20,104146037.57,1596804.15,44290318.32,150033160.04
2013-10-21,123375940.83,1602387.29,48783635.730000004,173761963.85
2013-10-22,117558954.35,1901638.61,53848590.95,173309183.91
2013-10-23,121975660.38,1681894.84,53343572.4,177001127.62
2013-10-24,118777825.25999999,1923763.74,56563946.13,177265535.13
2013-10-25,121567213.2,2112363.07,55166873.74,178846450.01
2013-10-26,108192911.10000001,2168185.92,57182546.91,167543643.93
2013-10-27,96257411.86,2141574.0100000002,54371219.22,152770205.09
2013-10-28,119151360.03,2159936.42,57240817.14,178552113.59
2013-10-29,125503959.11,1937504.71,54683643.3,182125107.12
2013-10-30,123157639.05,2382032.44,54600277.9,180139949.39
2013-10-31,119899611.42,2851651.17,53176249.87,175927512.46
2013-11-01,114128355.26,2561576.45,57352364.410000004,174042296.12
2013-11-02,105555680.38,1966562.63,56456466.39,163978709.4
2013-11-03,86340150.52,1924416.5599999998,56849466.01,145114033.09
2013-11-04,97795580.72,1923397.64,49849403.95,149568382.31
2013-11-05,113938659.39,2951112.96,56961680.68,173851453.03
2013-11-06,116497768.48,3213199.3,54642212.63,174353180.41
2013-11-07,118403891.71,2116385.21,53836074.37,174356351.29
2013-11-08,123122289.84,2289865.67,51081038.94,176493194.45
2013-11-09,125783635.28,2810257.43,39813262.34,168407155.04999998
2013-11-10,104878125.41999999,2841645.92,41492954.17,149212725.51
2013-11-11,111628453.59,2493307.85,42474103.08,156595864.52
2013-11-12,134814146.25,2853448.65,42049615.28,179717210.18
2013-11-13,131741193.92999999,2771794.63,47777528.55,182290517.10999998
2013-11-14,126190146.85,2795352.16,51807553.26,180793052.26999998
2013-11-15,123705962.10999998,1938830.4899999998,56630287.33,182275079.93
2013-11-16,117183978.21,1827343.8199999998,53787865.95,172799187.98
2013-11-17,106712413.07,1768428.32,47094162.29,155575003.68
2013-11-18,132381162.25,1594286.6500000001,45679704.4,179655153.3
2013-11-19,127440286.39,1572660.5799999998,52054507.56,181067454.53
2013-11-20,125349576.81,1843110.95,51260498.5,178453186.26
2013-11-21,127066794.53,2263445.59,51942651.41,181272891.53
2013-11-22,132233349.39,1801882.01,47388200.34,181423431.74
2013-11-23,122387271.39,2065313.8599999999,48602564.27,173055149.52
2013-11-24,102678832.47999999,2542396.61,48015523.76,153236752.85
2013-11-25,119605709.59,2675444.63,54409420.68,176690574.9
2013-11-26,122752960.72,2808545.37,54372364.77,179933870.85999998
2013-11-27,125562062.56,3124476.67,50504312.269999996,179190851.5
2013-11-28,127899092.28,2386339.11,51933853.34,182219284.73000002
2013-11-29,123074865.35000001,2408256.93,54761093.47,180244215.75
2013-11-30,116585422.34,2352145.73,49191092.35,168128660.42
2013-12-01,108511790.25,2382293.86,38780885.26,149674969.37
2013-12-02,124960489.05,2469688.15,46611147.949999996,174041325.15
2013-12-03,126434253.03,2756387.23,48264835.43,177455475.69
2013-12-04,127124941.14,2534340.94,47297124.54,176956406.62
2013-12-05,140744379.67,2331113.73,40136634.6,183212128.0
2013-12-06,133332868.87,2578359.06,47648746.31,183559974.24
2013-12-07,127708511.85,2721102.81,41944101.16,172373715.82
2013-12-08,109380463.08,2563535.56,41626728.1,153570726.74
2013-12-09,133866789.67,2594978.5300000003,42643193.2,179104961.4
2013-12-10,132036124.5,2344689.4,48159177.65,182539991.55
2013-12-11,140031014.71,1717863.73,43486670.31,185235548.75
2013-12-12,140589702.6,2009576.52,43573760.45,186173039.57
2013-12-13,142608542.9,2198024.04,39208600.32,184015167.26
2013-12-14,119090113.99,2444067.51,49691232.0,171225413.5
2013-12-15,104307996.67,2504080.93,48835729.72,155647807.32
2013-12-16,121977851.23,2213793.7,55463906.61,179655551.54
2013-12-17,125564486.63,2408216.85,54120953.92,182093657.4
2013-12-18,127350914.7,2456371.71,53579847.480000004,183387133.89000002
2013-12-19,125903844.91,3151217.88,55271915.54,184326978.32999998
2013-12-20,121797073.76,3455352.85,55644716.92,180897143.53
2013-12-21,121906449.75,3232727.13,45875422.87,171014599.75
2013-12-22,112612430.22,3174665.23,41797716.31,157584811.76
2013-12-23,123557737.44,3256209.0300000003,46959767.25,173773713.72
2013-12-24,115355846.5,3516660.06,41330958.339999996,160203464.9
2013-12-25,102607384.69,3441511.2199999997,32671955.0,138720850.91
2013-12-26,134969214.97,3398515.23,30016721.209999997,168384451.41
2013-12-27,133789692.71000001,3343095.82,37810139.63,174942928.16
2013-12-28,134438398.1,3331740.12,30699621.18,168469759.4
2013-12-29,116360813.81,2914254.38,37963967.15,157239035.34
2013-12-30,122019842.98,2315504.65,45194975.87,169530323.5
2013-12-31,110234978.72,2312414.8,45783183.06,158330576.58
2014-01-01,85669203.38,2440089.53,45213662.03,133322954.94
2014-01-02,104582699.95,2114128.63,52817916.8,159514745.38
2014-01-03,119460280.83,2069047.42,47270556.36,168799884.60999998
2014-01-04,113833799.83,2485507.29,47787524.32,164106831.44
2014-01-05,94268460.53999999,2350997.86,50073771.85,146693230.25
2014-01-06,95510358.36,2434756.46,51623884.150000006,149568998.97
2014-01-07,112326748.18,2703876.0,51514385.519999996,166545009.7
2014-01-08,110435401.73,3073881.9,54025384.82,167534668.45
2014-01-09,111316892.74,3532556.41,53486897.42,168336346.57
2014-01-10,119576265.85,3522770.43,49473631.29,172572667.57
2014-01-11,111928549.11,3019263.36,51188891.31,166136703.78
2014-01-12,109090108.35,2733642.07,36357516.43,148181266.85
2014-01-13,125702125.88,2709821.22,47587034.57,175998981.67
2014-01-14,135474939.45,2759554.75,42875106.32,181109600.52
2014-01-15,126642669.51,2752405.73,51820288.81,181215364.05
2014-01-16,132274082.66,2801365.98,47349723.28,182425171.92
2014-01-17,128472819.07000001,2801240.46,51441177.6,182715237.13
2014-01-18,122608420.76,2837855.95,46595508.01,172041784.72
2014-01-19,104757066.77,2845452.6,47013362.62,154615881.99
2014-01-20,125956705.69,2890380.6,51478943.11,180326029.4
2014-01-21,130551774.53,2272372.66,51694510.87,184518658.06
2014-01-22,126859114.93,2140886.13,52911159.42,181911160.48
2014-01-23,136451490.24,2249859.67,44096685.11,182798035.02
2014-01-24,132911335.89,2403476.5500000003,47888534.62,183203347.06
2014-01-25,123944570.84,2281641.43,49158895.52,175385107.79
2014-01-26,98938641.53,2237453.94,55554992.2,156731087.67
2014-01-27,132585601.82000001,2679978.62,48954209.59,184219790.03
2014-01-28,132752531.9,2909589.56,51636927.24,187299048.7
2014-01-29,135677883.37,2935359.4,47709598.58,186322841.35
2014-01-30,127016972.28999999,2804577.28,54228507.23,184050056.8
2014-01-31,125675187.08,2825341.91,54118155.48,182618684.47
2014-02-01,123052611.9,2796743.56,46860453.12,172709808.57999998
2014-02-02,104033224.92999999,2826736.9,46028041.99,152888003.82
2014-02-03,125970324.45,2763084.76,51640959.12,180374368.32999998
2014-02-04,123859609.03,3564686.01,55926052.32,183350347.36
2014-02-05,121474000.56,2868431.23,57549131.55,181891563.34
2014-02-06,122779771.33,2979054.46,56123066.45,181881892.24
2014-02-07,124663396.32,2802775.32,56854182.980000004,184320354.62
2014-02-08,116805758.98,2862924.24,54943393.33,174612076.55
2014-02-09,102268829.07,2896999.93,52349133.050000004,157514962.05
2014-02-10,127694425.36999999,2811691.9,51943639.04,182449756.31
2014-02-11,126677576.93,2678313.23,54411263.07,183767153.23
2014-02-12,124203404.39,2734383.46,58183940.03,185121727.88
2014-02-13,123640480.85,2732413.99,58321985.91,184694880.75
2014-02-14,123333223.03999999,2594320.94,58067854.65,183995398.63
2014-02-15,116410157.87,2676302.9899999998,55879417.79,174965878.65
2014-02-16,96935222.17,2810499.43,55501609.07,155247330.67
2014-02-17,126083715.63,2713807.05,53753669.199999996,182551191.88
2014-02-18,125389610.02,2852339.28,55172168.98,183414118.28
2014-02-19,119964847.16,2888210.81,60762590.080000006,183615648.05
2014-02-20,121995312.35,2898737.72,59680516.64,184574566.71
2014-02-21,124012244.98,2931660.9499999997,56654699.74,183598605.67
2014-02-22,125907643.1,2937563.98,44509999.660000004,173355206.74
2014-02-23,102758364.91,2790348.89,50961902.5,156510616.3
2014-02-24,139830840.64,2752620.14,38734954.85,181318415.63
2014-02-25,133475238.49,2820122.86,47503877.24,183799238.59
2014-02-26,128693947.41,2380183.15,52332032.83,183406163.39000002
2014-02-27,127371566.3,2322771.84,53905888.39,183600226.53
2014-02-28,127071541.06,2383396.43,52734785.32,182189722.81
2014-03-01,117994568.35,2336666.94,49436594.21,169767829.5
2014-03-02,106701203.76,2707985.34,40643447.87,150052636.97
2014-03-03,121035140.64,2547110.75,49072018.42,172654269.81
2014-03-04,123170018.09,2746182.57,50432911.4,176349112.06
2014-03-05,128891355.34,2763855.0900000003,50040029.88,181695240.31
2014-03-06,130883630.48,2715974.69,49023084.58,182622689.75
2014-03-07,132132941.57,2839347.64,48595037.69,183567326.9
2014-03-08,133972825.64,2991440.68,36237069.98,173201336.3
2014-03-09,110260175.8,4492478.5600000005,35168230.16,149920884.52
2014-03-10,134964047.69,3024760.0,36948715.99,174937523.68
2014-03-11,137706559.91,2586109.04,39349241.73,179641910.68
2014-03-12,136409765.63,2683013.98,39101926.300000004,178194705.91
2014-03-13,133635350.95,3035397.62,43723431.39,180394179.96
2014-03-14,138034524.97,3182883.32,39543271.0,180760679.29
2014-03-15,121153875.62,3319682.19,43110128.33,167583686.14000002
2014-03-16,113049865.45,3273502.06,32914061.71,149237429.22
2014-03-17,142865053.19,3133146.8,33086835.54,179085035.53
2014-03-18,141518817.19,3124197.2,37656555.56,182299569.95
2014-03-19,138741320.98,3341934.66,41132442.32,183215697.96
2014-03-20,140085775.03,3327987.69,42212107.93,185625870.65
2014-03-21,145784539.15,2908071.5,37000398.62,185693009.27
2014-03-22,133850551.47999999,2879819.19,38543444.87,175273815.54
2014-03-23,117358446.43,2654382.75,35640336.25,155653165.43
2014-03-24,110465609.05,2842736.19,44989488.14,158297833.38
2014-03-25,130510026.13000001,2787767.41,44528544.53,177826338.07
2014-03-26,135538130.78,2832682.42,42972372.38,181343185.58
2014-03-27,137238349.94,2804387.8400000003,42032902.29,182075640.07
2014-03-28,131743184.47,2698234.52,47471588.22,181913007.21
2014-03-29,121770750.5,2844935.11,48837583.9,173453269.51
2014-03-30,102885582.5,2850529.98,48008499.410000004,153744611.89
